Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
29,309.41,2.540,12,309.24,-13.00,985646,-1.912,1.571,-0.571,
30,309.41,2.440,14,309.24,-14.00,985646,-1.829,1.503,-0.590,
31,309.42,2.348,17,309.24,-15.00,985646,-1.752,1.440,-0.608,
32,309.42,2.296,20,309.24,-16.00,985646,-1.705,1.401,-0.633,
1,0.00,0.000,0,309.42,0.00,985646,0.000,0.000,0.000,
10,309.48,21.380,52,309.42,6.00,985646,-16.412,13.519,2.235,
11,309.48,21.344,3,309.42,5.00,985646,-16.412,13.519,1.860,
12,309.49,21.352,3,309.42,4.00,985646,-16.438,13.546,1.489,
13,309.50,21.328,29,309.42,3.00,985646,-16.437,13.545,1.116,
16,309.51,14.420,0,309.42,0.00,985646,-11.125,9.174,0.000,
17,309.52,14.516,0,309.42,-1.00,985646,-11.198,9.234,-0.253,
18,309.53,14.048,27,309.42,-2.00,985646,-10.830,8.934,-0.490,
19,309.53,14.416,2,309.42,-3.00,985646,-11.104,9.163,-0.754,
20,309.54,14.216,2,309.42,-4.00,985646,-10.938,9.026,-0.992,
21,309.54,14.100,3,309.42,-5.00,985646,-10.832,8.942,-1.229,
22,309.55,14.088,5,309.42,-6.00,985646,-10.805,8.920,-1.473,
23,309.55,12.560,5,309.42,-7.00,985646,-9.612,7.938,-1.531,
24,309.56,11.220,5,309.42,-8.00,985646,-8.567,7.075,-1.562,
25,309.56,10.268,6,309.42,-9.00,985646,-7.819,6.459,-1.606,
26,309.57,9.428,4,309.42,-10.00,985646,-7.158,5.913,-1.637,
27,309.57,2.832,7,309.42,-11.00,985646,-2.143,1.771,-0.540,
28,309.58,2.676,10,309.42,-12.00,985646,-2.018,1.667,-0.556,
29,309.59,2.548,12,309.42,-13.00,985646,-1.914,1.582,-0.573,
30,309.59,2.436,14,309.42,-14.00,985646,-1.821,1.506,-0.589,
31,309.60,2.360,17,309.42,-15.00,985646,-1.757,1.453,-0.611,
32,309.60,2.296,21,309.42,-16.00,985646,-1.701,1.407,-0.633,
1,0.00,0.000,0,309.42,0.00,985646,0.000,0.000,0.000,
10,309.48,21.380,52,309.42,6.00,985646,-16.412,13.519,2.235,
11,309.48,21.344,3,309.42,5.00,985646,-16.412,13.519,1.860,
12,309.49,21.352,3,309.42,4.00,985646,-16.438,13.546,1.489,
13,309.50,21.328,29,309.42,3.00,985646,-16.437,13.545,1.116,
14,309.50,21.624,9,309.42,2.00,985646,-16.675,13.746,0.755,
16,309.51,14.420,0,309.42,0.00,985646,-11.125,9.174,0.000,
17,309.52,14.516,0,309.42,-1.00,985646,-11.198,9.234,-0.253,
18,309.53,14.048,27,309.42,-2.00,985646,-10.830,8.934,-0.490,
19,309.53,14.416,2,309.42,-3.00,985646,-11.104,9.163,-0.754,
20,309.54,14.216,2,309.42,-4.00,985646,-10.938,9.026,-0.992,
21,309.54,14.100,3,309.42,-5.00,985646,-10.832,8.942,-1.229,
22,309.55,14.088,5,309.42,-6.00,985646,-10.805,8.920,-1.473,
23,309.55,12.560,5,309.42,-7.00,985646,-9.612,7.938,-1.531,
24,309.56,11.220,5,309.42,-8.00,985646,-8.567,7.075,-1.562,
25,309.56,10.268,6,309.42,-9.00,985646,-7.819,6.459,-1.606,
26,309.57,3.100,5,309.42,-10.00,985646,-2.354,1.944,-0.538,
27,309.57,2.832,7,309.42,-11.00,985646,-2.143,1.771,-0.540,
28,309.58,2.676,10,309.42,-12.00,985646,-2.018,1.667,-0.556,
29,309.59,2.548,12,309.42,-13.00,985646,-1.914,1.582,-0.573,
30,309.59,2.436,14,309.42,-14.00,985646,-1.821,1.506,-0.589,
31,309.60,2.360,17,309.42,-15.00,985646,-1.757,1.453,-0.611,
32,309.60,2.296,21,309.42,-16.00,985646,-1.701,1.407,-0.633,
1,0.00,0.000,0,309.60,0.00,985846,0.000,0.000,0.000,
10,309.66,21.364,24,309.60,6.00,985846,-16.357,13.560,2.233,
11,309.66,21.340,3,309.60,5.00,985846,-16.366,13.568,1.860,
