Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
4,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
17,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
18,257.33,16.180,1,257.22,-2.00,971299,-15.776,-3.549,-0.565,
19,257.33,16.208,0,257.22,-3.00,971299,-15.792,-3.550,-0.848,
20,257.34,16.240,0,257.22,-4.00,971299,-15.806,-3.553,-1.133,
21,257.34,12.208,7,257.22,-5.00,971299,-11.866,-2.665,-1.064,
22,257.35,12.020,0,257.22,-6.00,971299,-11.664,-2.620,-1.256,
23,257.35,12.092,2,257.22,-7.00,971299,-11.711,-2.628,-1.474,
24,257.36,12.052,9,257.22,-8.00,971299,-11.645,-2.614,-1.677,
25,257.36,10.748,6,257.22,-9.00,971299,-10.358,-2.323,-1.681,
26,257.37,9.656,7,257.22,-10.00,971299,-9.279,-2.081,-1.677,
27,257.37,8.848,5,257.22,-11.00,971299,-8.475,-1.899,-1.688,
28,257.38,8.196,5,257.22,-12.00,971299,-7.823,-1.753,-1.704,
29,257.38,7.580,8,257.22,-13.00,971299,-7.207,-1.614,-1.705,
30,257.39,7.112,8,257.22,-14.00,971299,-6.734,-1.507,-1.721,
31,257.40,6.708,9,257.22,-15.00,971299,-6.323,-1.415,-1.736,
32,257.40,6.352,8,257.22,-16.00,971299,-5.959,-1.332,-1.751,
1,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
2,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
3,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
4,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
17,0.00,0.000,0,257.22,0.00,971299,0.000,0.000,0.000,
18,257.33,16.180,1,257.22,-2.00,971299,-15.776,-3.549,-0.565,
19,257.33,16.208,0,257.22,-3.00,971299,-15.792,-3.550,-0.848,
20,257.34,16.240,0,257.22,-4.00,971299,-15.806,-3.553,-1.133,
21,257.34,12.208,7,257.22,-5.00,971299,-11.866,-2.665,-1.064,
22,257.35,12.020,0,257.22,-6.00,971299,-11.664,-2.620,-1.256,
23,257.35,12.092,2,257.22,-7.00,971299,-11.711,-2.628,-1.474,
24,257.36,12.052,9,257.22,-8.00,971299,-11.645,-2.614,-1.677,
25,257.36,10.748,6,257.22,-9.00,971299,-10.358,-2.323,-1.681,
26,257.37,9.656,7,257.22,-10.00,971299,-9.279,-2.081,-1.677,
27,257.37,8.848,5,257.22,-11.00,971299,-8.475,-1.899,-1.688,
28,257.38,8.196,5,257.22,-12.00,971299,-7.823,-1.753,-1.704,
29,257.38,7.580,8,257.22,-13.00,971299,-7.207,-1.614,-1.705,
30,257.39,7.112,8,257.22,-14.00,971299,-6.734,-1.507,-1.721,
31,257.40,6.708,9,257.22,-15.00,971299,-6.323,-1.415,-1.736,
32,257.40,6.352,8,257.22,-16.00,971299,-5.959,-1.332,-1.751,
1,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
2,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
3,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
4,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
17,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
18,257.51,16.196,0,257.40,-2.00,971299,-15.802,-3.503,-0.565,
19,257.51,16.216,0,257.40,-3.00,971299,-15.811,-3.502,-0.849,
20,257.52,16.248,0,257.40,-4.00,971299,-15.825,-3.505,-1.133,
21,257.52,12.256,3,257.40,-5.00,971299,-11.921,-2.638,-1.068,
22,257.53,12.088,0,257.40,-6.00,971299,-11.738,-2.598,-1.264,
23,257.53,12.144,2,257.40,-7.00,971299,-11.769,-2.603,-1.480,
24,257.54,12.044,9,257.40,-8.00,971299,-11.645,-2.575,-1.676,
25,257.54,10.752,6,257.40,-9.00,971299,-10.369,-2.291,-1.682,
26,257.55,9.652,7,257.40,-10.00,971299,-9.281,-2.051,-1.676,
27,257.55,8.848,6,257.40,-11.00,971299,-8.481,-1.872,-1.688,
28,257.56,8.188,6,257.40,-12.00,971299,-7.821,-1.727,-1.702,
29,257.56,7.564,10,257.40,-13.00,971299,-7.197,-1.588,-1.702,
30,257.57,7.100,7,257.40,-14.00,971299,-6.728,-1.483,-1.718,
31,257.58,6.712,7,257.40,-15.00,971299,-6.331,-1.396,-1.737,
32,257.58,6.360,7,257.40,-16.00,971299,-5.971,-1.315,-1.753,
1,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
2,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
3,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
4,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
17,0.00,0.000,0,257.40,0.00,971299,0.000,0.000,0.000,
18,257.51,16.196,0,257.40,-2.00,971299,-15.802,-3.503,-0.565,
19,257.51,16.216,0,257.40,-3.00,971299,-15.811,-3.502,-0.849,
20,257.52,16.248,0,257.40,-4.00,971299,-15.825,-3.505,-1.133,
21,257.52,12.256,3,257.40,-5.00,971299,-11.921,-2.638,-1.068,
22,257.53,12.088,0,257.40,-6.00,971299,-11.738,-2.598,-1.264,
23,257.53,12.144,2,257.40,-7.00,971299,-11.769,-2.603,-1.480,
24,257.54,12.044,9,257.40,-8.00,971299,-11.645,-2.575,-1.676,
25,257.54,10.752,6,257.40,-9.00,971299,-10.369,-2.291,-1.682,
26,257.55,9.652,7,257.40,-10.00,971299,-9.281,-2.051,-1.676,
27,257.55,8.848,6,257.40,-11.00,971299,-8.481,-1.872,-1.688,
28,257.56,8.188,6,257.40,-12.00,971299,-7.821,-1.727,-1.702,
29,257.56,7.564,10,257.40,-13.00,971299,-7.197,-1.588,-1.702,
30,257.57,7.100,7,257.40,-14.00,971299,-6.728,-1.483,-1.718,
31,257.58,6.712,7,257.40,-15.00,971299,-6.331,-1.396,-1.737,
32,257.58,6.360,7,257.40,-16.00,971299,-5.971,-1.315,-1.753,
1,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
2,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
3,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
4,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
17,257.68,16.184,0,257.58,-1.00,971299,-15.808,-3.455,-0.282,
18,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
19,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
20,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
21,257.70,12.268,0,257.58,-5.00,971299,-11.941,-2.604,-1.069,
22,257.71,12.168,0,257.58,-6.00,971299,-11.824,-2.578,-1.272,
23,257.71,12.204,2,257.58,-7.00,971299,-11.835,-2.578,-1.487,
24,257.72,12.044,9,257.58,-8.00,971299,-11.653,-2.539,-1.676,
25,257.72,10.744,6,257.58,-9.00,971299,-10.369,-2.257,-1.681,
26,257.73,9.652,7,257.58,-10.00,971299,-9.288,-2.022,-1.676,
27,257.73,8.844,6,257.58,-11.00,971299,-8.483,-1.845,-1.688,
28,257.74,8.180,6,257.58,-12.00,971299,-7.818,-1.700,-1.701,
29,257.74,7.576,8,257.58,-13.00,971299,-7.213,-1.568,-1.704,
30,257.75,7.104,8,257.58,-14.00,971299,-6.736,-1.463,-1.719,
31,257.76,6.704,6,257.58,-15.00,971299,-6.328,-1.374,-1.735,
32,257.76,6.352,8,257.58,-16.00,971299,-5.967,-1.295,-1.751,
1,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
2,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
3,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
4,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
5,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
6,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
7,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
8,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
9,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
10,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
11,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
12,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
13,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
14,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
17,257.68,16.184,0,257.58,-1.00,971299,-15.808,-3.455,-0.282,
18,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
19,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
20,0.00,0.000,0,257.58,0.00,971299,0.000,0.000,0.000,
21,257.70,12.268,0,257.58,-5.00,971299,-11.941,-2.604,-1.069,
22,257.71,12.168,0,257.58,-6.00,971299,-11.824,-2.578,-1.272,
23,257.71,12.204,2,257.58,-7.00,971299,-11.835,-2.578,-1.487,
24,257.72,12.044,9,257.58,-8.00,971299,-11.653,-2.539,-1.676,
25,257.72,10.744,6,257.58,-9.00,971299,-10.369,-2.257,-1.681,
26,257.73,9.652,7,257.58,-10.00,971299,-9.288,-2.022,-1.676,
27,257.73,8.844,6,257.58,-11.00,971299,-8.483,-1.845,-1.688,
28,257.74,8.180,6,257.58,-12.00,971299,-7.818,-1.700,-1.701,
29,257.74,7.576,8,257.58,-13.00,971299,-7.213,-1.568,-1.704,
30,257.75,7.104,8,257.58,-14.00,971299,-6.736,-1.463,-1.719,
31,257.76,6.704,6,257.58,-15.00,971299,-6.328,-1.374,-1.735,
32,257.76,6.352,8,257.58,-16.00,971299,-5.967,-1.295,-1.751,
1,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
15,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
17,257.86,16.188,0,257.76,-1.00,971499,-15.823,-3.407,-0.283,
18,257.87,16.180,0,257.76,-2.00,971499,-15.809,-3.401,-0.565,
19,257.87,16.192,1,257.76,-3.00,971499,-15.809,-3.398,-0.847,
20,257.88,16.216,1,257.76,-4.00,971499,-15.815,-3.399,-1.131,
21,257.88,12.380,0,257.76,-5.00,971499,-12.058,-2.589,-1.079,
22,257.89,12.296,0,257.76,-6.00,971499,-11.956,-2.568,-1.285,
23,257.89,13.708,6,257.76,-7.00,971499,-13.303,-2.854,-1.671,
24,257.90,12.032,9,257.76,-8.00,971499,-11.650,-2.500,-1.675,
25,257.90,10.736,6,257.76,-9.00,971499,-10.368,-2.223,-1.679,
26,257.91,9.644,7,257.76,-10.00,971499,-9.286,-1.991,-1.675,
27,257.91,8.840,7,257.76,-11.00,971499,-8.485,-1.818,-1.687,
28,257.92,8.180,6,257.76,-12.00,971499,-7.824,-1.676,-1.701,
29,257.92,7.580,8,257.76,-13.00,971499,-7.222,-1.546,-1.705,
30,257.93,7.104,8,257.76,-14.00,971499,-6.741,-1.441,-1.719,
31,257.94,6.704,7,257.76,-15.00,971499,-6.332,-1.354,-1.735,
32,257.94,6.348,6,257.76,-16.00,971499,-5.967,-1.275,-1.750,
1,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
15,0.00,0.000,0,257.76,0.00,971499,0.000,0.000,0.000,
17,257.86,16.188,0,257.76,-1.00,971499,-15.823,-3.407,-0.283,
18,257.87,16.180,0,257.76,-2.00,971499,-15.809,-3.401,-0.565,
19,257.87,16.192,1,257.76,-3.00,971499,-15.809,-3.398,-0.847,
20,257.88,16.216,1,257.76,-4.00,971499,-15.815,-3.399,-1.131,
21,257.88,12.380,0,257.76,-5.00,971499,-12.058,-2.589,-1.079,
22,257.89,12.296,0,257.76,-6.00,971499,-11.956,-2.568,-1.285,
23,257.89,13.708,6,257.76,-7.00,971499,-13.303,-2.854,-1.671,
24,257.90,12.032,9,257.76,-8.00,971499,-11.650,-2.500,-1.675,
25,257.90,10.736,6,257.76,-9.00,971499,-10.368,-2.223,-1.679,
26,257.91,9.644,7,257.76,-10.00,971499,-9.286,-1.991,-1.675,
27,257.91,8.840,7,257.76,-11.00,971499,-8.485,-1.818,-1.687,
28,257.92,8.180,6,257.76,-12.00,971499,-7.824,-1.676,-1.701,
29,257.92,7.580,8,257.76,-13.00,971499,-7.222,-1.546,-1.705,
30,257.93,7.104,8,257.76,-14.00,971499,-6.741,-1.441,-1.719,
31,257.94,6.704,7,257.76,-15.00,971499,-6.332,-1.354,-1.735,
32,257.94,6.348,6,257.76,-16.00,971499,-5.967,-1.275,-1.750,
1,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
15,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
16,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
17,258.04,16.160,0,257.94,-1.00,971499,-15.806,-3.351,-0.282,
19,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
20,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
21,258.06,12.568,0,257.94,-5.00,971499,-12.249,-2.590,-1.095,
22,258.07,12.512,2,257.94,-6.00,971499,-12.174,-2.574,-1.308,
23,258.07,13.692,8,257.94,-7.00,971499,-13.296,-2.809,-1.669,
24,258.08,12.032,9,257.94,-8.00,971499,-11.658,-2.463,-1.675,
25,258.08,10.724,6,257.94,-9.00,971499,-10.364,-2.188,-1.678,
26,258.09,9.644,8,257.94,-10.00,971499,-9.293,-1.962,-1.675,
27,258.09,8.840,7,257.94,-11.00,971499,-8.491,-1.791,-1.687,
28,258.10,8.172,5,257.94,-12.00,971499,-7.821,-1.650,-1.699,
29,258.10,7.568,8,257.94,-13.00,971499,-7.216,-1.521,-1.702,
30,258.11,7.104,6,257.94,-14.00,971499,-6.745,-1.420,-1.719,
31,258.12,6.704,6,257.94,-15.00,971499,-6.337,-1.334,-1.735,
32,258.12,6.352,6,257.94,-16.00,971499,-5.975,-1.257,-1.751,
1,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
15,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
16,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
17,258.04,16.160,0,257.94,-1.00,971499,-15.806,-3.351,-0.282,
19,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
20,0.00,0.000,0,257.94,0.00,971499,0.000,0.000,0.000,
21,258.06,12.568,0,257.94,-5.00,971499,-12.249,-2.590,-1.095,
22,258.07,12.512,2,257.94,-6.00,971499,-12.174,-2.574,-1.308,
23,258.07,13.692,8,257.94,-7.00,971499,-13.296,-2.809,-1.669,
24,258.08,12.032,9,257.94,-8.00,971499,-11.658,-2.463,-1.675,
25,258.08,10.724,6,257.94,-9.00,971499,-10.364,-2.188,-1.678,
26,258.09,9.644,8,257.94,-10.00,971499,-9.293,-1.962,-1.675,
27,258.09,8.840,7,257.94,-11.00,971499,-8.491,-1.791,-1.687,
28,258.10,8.172,5,257.94,-12.00,971499,-7.821,-1.650,-1.699,
29,258.10,7.568,8,257.94,-13.00,971499,-7.216,-1.521,-1.702,
30,258.11,7.104,6,257.94,-14.00,971499,-6.745,-1.420,-1.719,
31,258.12,6.704,6,257.94,-15.00,971499,-6.337,-1.334,-1.735,
32,258.12,6.352,6,257.94,-16.00,971499,-5.975,-1.257,-1.751,
1,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
16,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
18,258.23,16.172,1,258.12,-2.00,971499,-15.822,-3.300,-0.564,
19,258.23,16.196,0,258.12,-3.00,971499,-15.834,-3.299,-0.848,
20,258.24,16.220,0,258.12,-4.00,971499,-15.840,-3.301,-1.131,
21,258.24,15.864,9,258.12,-5.00,971499,-15.472,-3.221,-1.383,
22,258.25,13.980,7,258.12,-6.00,971499,-13.612,-2.834,-1.461,
23,258.25,13.688,7,258.12,-7.00,971499,-13.301,-2.767,-1.668,
24,258.26,12.024,9,258.12,-8.00,971499,-11.657,-2.425,-1.673,
25,258.26,10.724,6,258.12,-9.00,971499,-10.370,-2.155,-1.678,
26,258.27,9.640,7,258.12,-10.00,971499,-9.295,-1.932,-1.674,
27,258.27,8.836,7,258.12,-11.00,971499,-8.493,-1.763,-1.686,
28,258.28,8.180,6,258.12,-12.00,971499,-7.834,-1.627,-1.701,
29,258.28,7.556,10,258.12,-13.00,971499,-7.209,-1.496,-1.700,
30,258.29,7.100,8,258.12,-14.00,971499,-6.746,-1.398,-1.718,
31,258.30,6.700,9,258.12,-15.00,971499,-6.337,-1.313,-1.734,
32,258.30,6.348,5,258.12,-16.00,971499,-5.975,-1.237,-1.750,
1,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
12,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
13,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
16,0.00,0.000,0,258.12,0.00,971499,0.000,0.000,0.000,
17,258.22,16.172,0,258.12,-1.00,971499,-15.828,-3.304,-0.282,
18,258.23,16.172,1,258.12,-2.00,971499,-15.822,-3.300,-0.564,
19,258.23,16.196,0,258.12,-3.00,971499,-15.834,-3.299,-0.848,
20,258.24,16.220,0,258.12,-4.00,971499,-15.840,-3.301,-1.131,
21,258.24,15.864,9,258.12,-5.00,971499,-15.472,-3.221,-1.383,
22,258.25,13.980,7,258.12,-6.00,971499,-13.612,-2.834,-1.461,
23,258.25,13.688,7,258.12,-7.00,971499,-13.301,-2.767,-1.668,
24,258.26,12.024,9,258.12,-8.00,971499,-11.657,-2.425,-1.673,
25,258.26,10.724,6,258.12,-9.00,971499,-10.370,-2.155,-1.678,
26,258.27,9.640,7,258.12,-10.00,971499,-9.295,-1.932,-1.674,
27,258.27,8.836,7,258.12,-11.00,971499,-8.493,-1.763,-1.686,
28,258.28,8.180,6,258.12,-12.00,971499,-7.834,-1.627,-1.701,
29,258.28,7.556,10,258.12,-13.00,971499,-7.209,-1.496,-1.700,
30,258.29,7.100,8,258.12,-14.00,971499,-6.746,-1.398,-1.718,
31,258.30,6.700,9,258.12,-15.00,971499,-6.337,-1.313,-1.734,
32,258.30,6.348,5,258.12,-16.00,971499,-5.975,-1.237,-1.750,
1,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
2,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
3,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
4,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
5,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
6,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
7,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
8,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
9,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
10,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
11,0.00,0.000,0,258.30,0.00,971499,0.000,0.000,0.000,
